"","state","county1","fps_state","fps_county","state.x","county.x","pop.2000","total","x","commercial","industrial","residential","electricity.prod","onroad","cement","aircraft","unknown","nonroad","transport","other","cbsa.code","metro.division.code","csa.code","cbsa.title","metropolitan.micropolitan.statistical.area","metropolitan.division.title","csa.title","county.county.equivalent","state.name","central.outlying.county","state.y","county.y","name","popestimate2002","LND010190D","county","STCOU","percap","pop_dens"
"420","FL","Palm",12,99,"FL","Palm Beach County",1131184,2.440186975,NA,0.053976476,0.258547482,0.034572874,0.471575049,1.213700874,0,0.055326168,0.139072549,0.213415503,1.621515094,"H1","33100",48424,370,"Miami-Fort Lauderdale-West Palm Beach, FL","Metropolitan Statistical Area","West Palm Beach-Boca Raton-Delray Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL","Palm Beach County","Florida","Central","FL","Palm Beach County","Palm Beach County",1190390,2386.53,"Palm Beach",12099,2.04990547215618e-06,498.795322078499
"421","FL","Pasco",12,101,"FL","Pasco County",344765,5.205374835,NA,0.053716235,0.235626343,0.035782172,3.203916758,1.458509857,0,0.016200597,0.040723181,0.160899692,1.676333327,"H1","45300",NA,NA,"Tampa-St. Petersburg-Clearwater, FL","Metropolitan Statistical Area","","","Pasco County","Florida","Central","FL","Pasco County","Pasco County",371245,868.02,"Pasco",12101,1.40214005171787e-05,427.691758254418
"422","FL","Pinellas",12,103,"FL","Pinellas County",921482,3.068934078,NA,0.646356887,0.248238536,0.035537592,0.556974704,1.294918332,0,0.048418819,0.121709646,0.116779562,1.58182636,"H1","45300",NA,NA,"Tampa-St. Petersburg-Clearwater, FL","Metropolitan Statistical Area","","","Pinellas County","Florida","Central","FL","Pinellas County","Pinellas County",926716,607.75,"Pinellas",12103,3.31162306251322e-06,1524.83093377211
"423","FL","Polk",12,105,"FL","Polk County",483924,7.483244624,NA,0.054792755,0.372133389,0.03519838,5.088264105,1.530769321,0,0.065949119,0.165775284,0.170362272,1.932855995,"H1","29460",NA,NA,"Lakeland-Winter Haven, FL","Metropolitan Statistical Area","","","Polk County","Florida","Central","FL","Polk County","Polk County",498721,2010.19,"Polk",12105,1.50048717098338e-05,248.096448594411
"424","FL","Putnam",12,107,"FL","Putnam County",70423,44.90585101,NA,1.072535662,1.552931976,0.037102549,39.78396689,2.032431131,0,0.069658062,0.175098435,0.182126299,2.459313928,"H1","37260",NA,300,"Palatka, FL","Micropolitan Statistical Area","","Jacksonville-St. Marys-Palatka, FL-GA","Putnam County","Florida","Central","FL","Putnam County","Putnam County",71016,827.22,"Putnam",12107,0.00063233427692351,85.8489881772684
"425","FL","Santa",12,113,"FL","Santa Rosa County",117743,4.508521339,NA,0.058029459,1.556860794,0.038369647,0.15168156,2.271373581,0,0.055063253,0.138411667,0.238731377,2.703579879,"H1","37860",NA,NA,"Pensacola-Ferry Pass-Brent, FL","Metropolitan Statistical Area","","","Santa Rosa County","Florida","Central","FL","Santa Rosa County","Santa Rosa County",127212,1155.31,"Santa Rosa",12113,3.54410066581769e-05,110.110706217379
"426","FL","Sarasota",12,115,"FL","Sarasota County",325957,2.071077829,NA,0.052896947,0.231967447,0.03505452,0,1.338095391,0,0.057213654,0.14381708,0.21203279,1.751158916,"H1","35840",NA,412,"North Port-Sarasota-Bradenton, FL","Metropolitan Statistical Area","","North Port-Sarasota, FL","Sarasota County","Florida","Central","FL","Sarasota County","Sarasota County",339625,725.27,"Sarasota",12115,6.09813125947737e-06,468.27388420864
"427","FL","Seminole",12,117,"FL","Seminole County",365196,2.621454792,NA,0.054816214,0.241335221,0.036493967,0,1.724486545,0,0.111905148,0.281294258,0.171123439,2.28880939,"H1","36740",NA,422,"Orlando-Kissimmee-Sanford, FL","Metropolitan Statistical Area","","Orlando-Deltona-Daytona Beach, FL","Seminole County","Florida","Central","FL","Seminole County","Seminole County",381686,344.9,"Seminole",12117,6.86809259967617e-06,1106.65700202957
"428","FL","St.",12,109,"FL","St. Johns County",123135,3.198999415,NA,0.060217491,0.26271042,0.036305577,0,1.930168972,0,0.146575534,0.368444647,0.394576775,2.839765928,"H1","27260",NA,300,"Jacksonville, FL","Metropolitan Statistical Area","","Jacksonville-St. Marys-Palatka, FL-GA","St. Johns County","Florida","Outlying","FL","St. Johns County","St. Johns County",136038,821.47,"St. Johns",12109,2.35154840191711e-05,165.603126103205
"429","FL","St.",12,109,"FL","St. Johns County",123135,3.198999415,NA,0.060217491,0.26271042,0.036305577,0,1.930168972,0,0.146575534,0.368444647,0.394576775,2.839765928,"H1","27260",NA,300,"Jacksonville, FL","Metropolitan Statistical Area","","Jacksonville-St. Marys-Palatka, FL-GA","St. Johns County","Florida","Outlying","FL","St. Johns County","St. Johns County",136038,688.13,"St. Lucie",12111,2.35154840191711e-05,197.69229651374
"430","FL","St.",12,111,"FL","St. Lucie County",192695,2.658430896,NA,0.053678454,0.28785457,0.035206427,0.045411715,1.620654034,0,0.109155905,0.274383524,0.232086266,2.236279729,"H1","38940",NA,370,"Port St. Lucie, FL","Metropolitan Statistical Area","","Miami-Fort Lauderdale-Port St. Lucie, FL","St. Lucie County","Florida","Central","FL","St. Lucie County","St. Lucie County",205420,821.47,"St. Johns",12109,1.29414414175835e-05,250.0639098202
"431","FL","St.",12,111,"FL","St. Lucie County",192695,2.658430896,NA,0.053678454,0.28785457,0.035206427,0.045411715,1.620654034,0,0.109155905,0.274383524,0.232086266,2.236279729,"H1","38940",NA,370,"Port St. Lucie, FL","Metropolitan Statistical Area","","Miami-Fort Lauderdale-Port St. Lucie, FL","St. Lucie County","Florida","Central","FL","St. Lucie County","St. Lucie County",205420,688.13,"St. Lucie",12111,1.29414414175835e-05,298.519175155857
"432","FL","Sumter",12,119,"FL","Sumter County",53345,3.517105238,NA,0.054864284,0.196204193,0.030029566,0,2.927492163,0,0,0,0.308515032,3.236007196,"H1","45540",NA,422,"The Villages, FL","Metropolitan Statistical Area","","Orlando-Deltona-Daytona Beach, FL","Sumter County","Florida","Central","FL","Sumter County","Sumter County",57517,580.35,"Sumter",12119,6.11489687918355e-05,99.1074351684328
"433","FL","Suwannee",12,121,"FL","Suwannee County",34844,12.00440053,NA,0.053433653,0.35805028,0.035244654,3.596036783,4.504725014,3.169904587,0.050221714,0.126241525,0.110542317,4.79173057,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Suwannee County",36121,691.94,"Suwannee",12121,0.000332338543506547,52.2025031072058
"434","FL","Taylor",12,123,"FL","Taylor County",19256,4.779533681,NA,0.055930006,1.819077336,0.036571541,0,2.136858297,0,0.105576501,0.265386017,0.360133982,2.867954798,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Taylor County",19339,1232.05,"Taylor",12123,0.000247144820362997,15.6966032222718
"435","FL","Union",12,125,"FL","Union County",13442,1.617660733,NA,0.077576318,0.234940229,0.035309755,0,0.972475966,0,0,0,0.297358465,1.269834431,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Union County",13877,249.72,"Union",12125,0.000116571357858327,55.5702386673074
"436","FL","Volusia",12,127,"FL","Volusia County",443343,4.433096638,NA,0.056355334,0.265168036,0.035761218,1.72244229,1.496977027,0,0.19212733,0.482947549,0.181317854,2.35336976,"H1","19660",NA,422,"Deltona-Daytona Beach-Ormond Beach, FL","Metropolitan Statistical Area","","Orlando-Deltona-Daytona Beach, FL","Volusia County","Florida","Central","FL","Volusia County","Volusia County",459435,1432.51,"Volusia",12127,9.6490181157291e-06,320.72027420402
"437","FL","Wakulla",12,129,"FL","Wakulla County",22863,11.70712515,NA,0.047269435,0.205671197,0.031128378,8.136097768,2.996564426,0,0,0,0.290393945,3.286958371,"H1","45220",NA,533,"Tallahassee, FL","Metropolitan Statistical Area","","Tallahassee-Bainbridge, FL-GA","Wakulla County","Florida","Outlying","FL","Wakulla County","Wakulla County",24900,735.78,"Wakulla",12129,0.000470165668674699,33.8416374459757
"438","FL","Walton",12,131,"FL","Walton County",40601,5.325441544,NA,0.053069934,0.23079932,0.034873764,0,4.207829005,0,0.047092565,0.118375969,0.633400987,5.006698526,"H1","18880",NA,NA,"Crestview-Fort Walton Beach-Destin, FL","Metropolitan Statistical Area","","","Walton County","Florida","Central","FL","Walton County","Walton County",43843,1238.13,"Walton",12131,0.00012146617576352,35.4106596237875
"439","FL","Washington",12,133,"FL","Washington County",20973,5.17638795,NA,0.055393579,0.506377441,0.036543401,0,4.341632335,0,0,0,0.236441195,4.57807353,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Washington County",21419,615.84,"Washington",12133,0.000241672718147439,34.7801376981034
"440","GA","Appling",13,1,"GA","Appling County",17419,3.729834006,NA,0.060954818,0.513023711,0.147138971,0,2.548085041,0,0.064713966,0.162670508,0.233246991,3.008716506,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Appling County",17650,512.15,"Appling",13001,0.00021132204,34.4625597969345
"441","GA","Atkinson",13,3,"GA","Atkinson County",7609,4.518450934,NA,0.025225479,1.058774981,0.105696279,0,3.054005836,0,0,0,0.27474836,3.328754196,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Atkinson County",7712,344.12,"Atkinson",13003,0.000585898720695021,22.4107869347902
"442","GA","Bacon",13,5,"GA","Bacon County",10103,3.697397036,NA,0.064800559,0.986980786,0.182919236,0,2.039067165,0,0.070133501,0.176293522,0.177202267,2.462696455,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Bacon County",10055,285.94,"Bacon",13005,0.000367717258677275,35.1647198713017
"443","GA","Baker",13,7,"GA","Baker County",4074,3.317986883,NA,0.044874399,0,0.136230825,0,2.621259312,0,0,0,0.515622347,3.136881659,"H1","10500",NA,NA,"Albany, GA","Metropolitan Statistical Area","","","Baker County","Georgia","Outlying","GA","Baker County","Baker County",4025,349.19,"Baker",13007,0.000824344567204969,11.5266760216501
"444","GA","Baldwin",13,9,"GA","Baldwin County",44700,2.601203397,NA,0.1126641,0.650684343,0.20694979,0,1.432402561,0,0.024017313,0.060371947,0.114113343,1.630905165,"H1","33300",NA,NA,"Milledgeville, GA","Micropolitan Statistical Area","","","Baldwin County","Georgia","Central","GA","Baldwin County","Baldwin County",44787,267.52,"Baldwin",13009,5.80794292316967e-05,167.415520334928
"445","GA","Banks",13,11,"GA","Banks County",14422,3.965844663,NA,0.058722911,0.654886121,0.198744228,0,2.939443919,0,0,0,0.114047485,3.053491403,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Banks County",15123,233.88,"Banks",13011,0.000262239282086888,64.6613648024628
"446","GA","Barrow",13,13,"GA","Barrow County",46144,3.557598999,NA,0.056682958,0.562494253,0.153640819,0,1.934521411,0,0.201218941,0.50580097,0.143239647,2.784780969,"H1","12060",NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia","Outlying","GA","Barrow County","Barrow County",51016,162.85,"Barrow",13013,6.97349654814176e-05,313.269880257906
"447","GA","Bartow",13,15,"GA","Bartow County",76019,77.270235,NA,0.263137581,1.257573292,0.243388025,71.69795074,3.27967801,0,0.093298345,0.234522611,0.200686391,3.808185357,"H1","12060",NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Bartow County","Georgia","Outlying","GA","Bartow County","Bartow County",82607,470.56,"Bartow",13015,0.000935395729175494,175.550408024481
"448","GA","Ben",13,17,"GA","Ben Hill County",17484,4.733030001,NA,0.069624278,2.513921094,0.165488868,0,1.525836322,0,0.075256979,0.189172291,0.193730169,1.983995761,"H1","22340",NA,NA,"Fitzgerald, GA","Micropolitan Statistical Area","","","Ben Hill County","Georgia","Central","GA","Ben Hill County","Ben Hill County",17450,254.04,"Ben Hill",13017,0.000271233810945559,68.6899700834514
"449","GA","Berrien",13,19,"GA","Berrien County",16235,3.677614337,NA,0.052065045,0.957683386,0.145164195,0,2.171886412,0,0.039676275,0.09973353,0.211405493,2.52270171,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Berrien County",16285,457.81,"Berrien",13019,0.000225828328953024,35.5715253052576
"450","GA","Bibb",13,21,"GA","Bibb County",153887,3.753958411,NA,0.1918229,1.028897842,0.296314333,0.262137881,1.70454482,0,0.042782107,0.107540723,0.119917805,1.974785456,"H1","31420",NA,356,"Macon, GA","Metropolitan Statistical Area","","Macon-Warner Robins, GA","Bibb County","Georgia","Central","GA","Bibb County","Bibb County",154824,255.17,"Bibb",13021,2.42466181664341e-05,606.748442214994
"451","GA","Bleckley",13,23,"GA","Bleckley County",11666,4.341932728,NA,0.064924815,1.361863823,0.195098845,0,2.110672358,0,0.087424583,0.219757803,0.302190502,2.720045245,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Bleckley County",11855,219.14,"Bleckley",13023,0.000366253287895403,54.0978369991786
"452","GA","Brantley",13,25,"GA","Brantley County",14629,2.524920173,NA,0.027782054,0.129745502,0.122180064,0,2.099625622,0,0.007338669,0.018447129,0.119801133,2.245212552,"H1","15260",NA,NA,"Brunswick, GA","Metropolitan Statistical Area","","","Brantley County","Georgia","Outlying","GA","Brantley County","Brantley County",15060,447.44,"Brantley",13025,0.000167657382005312,33.6581441087073
"453","GA","Brooks",13,27,"GA","Brooks County",16450,3.130487962,NA,0.038665377,0.436643189,0.14682259,0,2.020760549,0,0.071789134,0.180455264,0.23535186,2.508356807,"H1","46660",NA,NA,"Valdosta, GA","Metropolitan Statistical Area","","","Brooks County","Georgia","Outlying","GA","Brooks County","Brooks County",16428,497.81,"Brooks",13027,0.000190558069271975,33.0005423756051
"454","GA","Bryan",13,29,"GA","Bryan County",23417,4.017377549,NA,0.045730791,0.086082386,0.089668858,0,3.564136167,0,0,0,0.231759347,3.795895514,"H1","42340",NA,496,"Savannah, GA","Metropolitan Statistical Area","","Savannah-Hinesville-Statesboro, GA","Bryan County","Georgia","Central","GA","Bryan County","Bryan County",25256,454.54,"Bryan",13029,0.000159066263422553,55.5638667664012
"455","GA","Bulloch",13,31,"GA","Bulloch County",55983,2.985997998,NA,0.094977116,0.488422631,0.083080425,0,2.006427661,0,0.043498449,0.109341359,0.160250356,2.319517825,"H1","44340",NA,496,"Statesboro, GA","Micropolitan Statistical Area","","Savannah-Hinesville-Statesboro, GA","Bulloch County","Georgia","Central","GA","Bulloch County","Bulloch County",57307,688.92,"Bulloch",13031,5.21052925122585e-05,83.1838239563375
"456","GA","Burke",13,33,"GA","Burke County",22243,3.455870654,NA,0.054074922,0.624671604,0.144352527,0,2.348380143,0,0.014479709,0.03639748,0.23351427,2.632771601,"H1","12260",NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia","Outlying","GA","Burke County","Burke County",22794,835.06,"Burke",13033,0.000151613172501535,27.2962421861902
"457","GA","Butts",13,35,"GA","Butts County",19522,3.494060798,NA,0.056137726,0.503324914,0.190484478,0,2.60286049,0,0,0,0.141253189,2.744113679,"H1","12060",NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Butts County","Georgia","Outlying","GA","Butts County","Butts County",21346,190.02,"Butts",13035,0.000163686910802961,112.335543626987
"458","GA","Calhoun",13,37,"GA","Calhoun County",6320,2.89581542,NA,0.036023393,0.25073829,0.151922236,0,2.006719895,0,0,0,0.450411607,2.457131502,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Calhoun County",6395,283.59,"Calhoun",13037,0.000452824928850665,22.5501604428929
"459","GA","Camden",13,39,"GA","Camden County",43664,3.322992905,NA,0.062668586,0.297421009,0.055545577,0,2.548564204,0,0.030943826,0.077783076,0.250066628,2.907357733,"H1","41220",NA,300,"St. Marys, GA","Micropolitan Statistical Area","","Jacksonville-St. Marys-Palatka, FL-GA","Camden County","Georgia","Central","GA","Camden County","Camden County",44702,782.52,"Camden",13039,7.43365599973156e-05,57.1256964678219
"460","GA","Candler",13,43,"GA","Candler County",9577,4.722794709,NA,0.085391159,0.402986143,0.107741081,0,3.673613736,0,0.081476903,0.204807221,0.166778466,4.126676327,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Candler County",9764,248.85,"Candler",13043,0.000483694664993855,39.2364878440828
"461","GA","Carroll",13,45,"GA","Carroll County",87268,3.75635367,NA,0.080831909,0.97323492,0.282632788,0.002509608,2.094749412,0,0.044707356,0.112380183,0.165307494,2.417144444,"H1","12060",NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Carroll County","Georgia","Outlying","GA","Carroll County","Carroll County",94907,503.86,"Carroll",13045,3.95793110097253e-05,188.359861866391
"462","GA","Catoosa",13,47,"GA","Catoosa County",53282,2.732402256,NA,0.06519831,0.41671489,0.151621128,0,1.990831907,0,0,0,0.108036021,2.098867928,"H1","16860",NA,174,"Chattanooga, TN-GA","Metropolitan Statistical Area","","Chattanooga-Cleveland-Dalton, TN-GA-AL","Catoosa County","Georgia","Central","GA","Catoosa County","Catoosa County",56341,162.67,"Catoosa",13047,4.84975817965602e-05,346.351509190385
"463","GA","Charlton",13,49,"GA","Charlton County",10282,3.099530944,NA,0.070029938,0.204969066,0.120399654,0,2.560000627,0,0,0,0.144131659,2.704132286,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Charlton County",10533,783.01,"Charlton",13049,0.000294268579132251,13.4519354797512
"464","GA","Chatham",13,51,"GA","Chatham County",232048,5.400903104,NA,0.889007204,0.916871108,0.249835908,1.459424668,1.393709175,0,0.082363348,0.20703549,0.2026562,1.885764214,"H1","42340",NA,496,"Savannah, GA","Metropolitan Statistical Area","","Savannah-Hinesville-Statesboro, GA","Chatham County","Georgia","Central","GA","Chatham County","Chatham County",233702,646.32,"Chatham",13051,2.31102134513183e-05,361.588686718653
"465","GA","Chattahoochee",13,53,"GA","Chattahoochee County",14882,1.241780142,NA,0.037438975,0.005797171,0.131897456,0,0.951885163,0,0,0,0.114761376,1.066646539,"H1","17980",NA,194,"Columbus, GA-AL","Metropolitan Statistical Area","","Columbus-Auburn-Opelika, GA-AL","Chattahoochee County","Georgia","Central","GA","Chattahoochee County","Chattahoochee County",15440,251.19,"Chattahoochee",13053,8.0426175e-05,61.4674151041045
"466","GA","Chattooga",13,55,"GA","Chattooga County",25470,5.748074087,NA,0.03779033,3.554231991,0.304461582,0,1.717845927,0,0,0,0.133744257,1.851590184,"H1","44900",NA,470,"Summerville, GA","Micropolitan Statistical Area","","Rome-Summerville, GA","Chattooga County","Georgia","Central","GA","Chattooga County","Chattooga County",26161,313.97,"Chattooga",13055,0.00021971920366194,83.3232474440233
"467","GA","Cherokee",13,57,"GA","Cherokee County",141903,2.768270735,NA,0.07377407,0.277656849,0.338192087,0.06006015,1.724508286,0,0.022873785,0.057497465,0.213708044,2.01858758,"H1","12060",NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Cherokee County","Georgia","Central","GA","Cherokee County","Cherokee County",159295,434.03,"Cherokee",13057,1.73782650742333e-05,367.013800889339
